"Nom du produit","URL du produit","Image du produit","Prix (CAD)","Évaluation (sur 5)","Nombre d'évaluations","Disponibilité"
"Interface faciale respirante Quest 3S de Meta","https://www.bestbuy.ca/fr-ca/produit/18340584","https://multimedia.bbycastatic.ca/multimedia/products/250x250/183/18340/18340584.jpg","54.99","4.64","28","Stocks épuisés dans les magasins à proximité"
"Console Nintendo Switch - modèle DELO avec Joy-Con blanche (version japonaise, mêmes spécifications d'alimentation que la version nord-américaine)","https://www.bestbuy.ca/fr-ca/produit/18196324","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18196/18196324.jpeg","389.99","0","0","Disponible uniquement en ligne"
"College Football 25 (Xbox Series X)","https://www.bestbuy.ca/fr-ca/produit/17936856","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17936/17936856.jpg","39.99","4.65","394","Expédition disponible"
"Elden Ring (PS5)","https://www.bestbuy.ca/fr-ca/produit/15865286","https://multimedia.bbycastatic.ca/multimedia/products/250x250/158/15865/15865286.jpg","64.99","4.78","1694","Stocks épuisés dans les magasins à proximité"
"Disque dur externe de jeu WD_BLACK P10 de 5 To pour Xbox (WDBA5G0050BBK-WESN) - Noir","https://www.bestbuy.ca/fr-ca/produit/14628848","https://multimedia.bbycastatic.ca/multimedia/products/250x250/146/14628/14628848.jpg","210.19","4.68","536","Stocks épuisés dans les magasins à proximité"
"Casque de jeu sans fil A50 d'ASTRO Gaming avec base pour Xbox","https://www.bestbuy.ca/fr-ca/produit/13639017","https://multimedia.bbycastatic.ca/multimedia/products/250x250/136/13639/13639017.jpg","330.59","4.24","5471","Expédition disponible"
"Console Xbox Series S de 512 Go","https://www.bestbuy.ca/fr-ca/produit/19422130","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19422/19422130.jpg","452.49","0","0","Expédition disponible"
"The Legend of Zelda: Tears of the Kingdom - Nintendo Switch 2 Edition (Switch 2) - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/19320344","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19320/19320344.jpg","114.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - manette sans fil DualSense pour PlayStation 5 - Blanc","https://www.bestbuy.ca/fr-ca/produit/17937990","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17937/17937990.jpeg","74.99","1.5","2","Disponible uniquement en ligne"
"Ensemble de luxe Nintendo World Championships NES Edition (Switch)","https://www.bestbuy.ca/fr-ca/produit/17933590","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17933/17933590.jpg","79.95","4.59","266","Stocks épuisés dans les magasins à proximité"
"Support de charge vertical pour manettes PS5 avec ventilateur de refroidissement pour PS5 Digital Edition/Ultra HD, station de charge avec deux ports de charge p","https://www.bestbuy.ca/fr-ca/produit/16573703","https://multimedia.bbycastatic.ca/multimedia/products/250x250/165/16573/16573703.jpeg","24.99","3","4","Disponible uniquement en ligne"
"Super Mario 3D World + Bowser's Fury (Switch)","https://www.bestbuy.ca/fr-ca/produit/14933485","https://multimedia.bbycastatic.ca/multimedia/products/250x250/149/14933/14933485.jpg","84.99","4.73","26","Expédition disponible"
"Carte-cadeau de 25 $ pour Nintendo eShop - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/14869724","https://multimedia.bbycastatic.ca/multimedia/products/250x250/148/14869/14869724.jpg","25","3.5","8","Disponible uniquement en ligne"
"New Super Mario Bros. U Deluxe (Switch)","https://www.bestbuy.ca/fr-ca/produit/13029557","https://multimedia.bbycastatic.ca/multimedia/products/250x250/130/13029/13029557.jpg","84.99","4.83","10565","Expédition disponible"
"Manche de vol T.Flight Hotas One de Thrustmaster pour Xbox Series X|S et Xbox One/PC","https://www.bestbuy.ca/fr-ca/produit/12853556","https://multimedia.bbycastatic.ca/multimedia/products/250x250/128/12853/12853556.jpg","130.19","4.51","840","Stocks épuisés dans les magasins à proximité"
"The Last of Us remasterisé (PS4)","https://www.bestbuy.ca/fr-ca/produit/12656150","https://multimedia.bbycastatic.ca/multimedia/products/250x250/126/12656/12656150.jpg","19.99","4.82","6583","Expédition disponible"
"Carte-cadeau de 50 $ pour Nintendo eShop - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/11980672","https://multimedia.bbycastatic.ca/multimedia/products/250x250/119/11980/11980672.jpg","50","3.24","21","Disponible uniquement en ligne"
"Adaptateur de manette STRIKEPACK FPS Dominator de Collective Minds pour PS4","https://www.bestbuy.ca/fr-ca/produit/10488779","https://multimedia.bbycastatic.ca/multimedia/products/250x250/104/10488/10488779.jpg","49.99","3.36","11","Stocks épuisés dans les magasins à proximité"
"Pac-Man World 2 Re-PAC (Switch)","https://www.bestbuy.ca/fr-ca/produit/19411133","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19411/19411133.jpg","39.99","5","1","Expédition disponible"
"PS5 PRO console cooling base, PS5slim controller charging stand, game disc, headphone storage rack, dual charging stand (not compatible with DualSense Edge controller) - White","https://www.bestbuy.ca/fr-ca/produit/19388004","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19388/19388004.jpeg","78.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - Manette avec fil Advantage de PowerA pour Xbox Series X|S avec Lumectra - Noir","https://www.bestbuy.ca/fr-ca/produit/19327431","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19327/19327431.jpeg","29.98","0","0","Disponible uniquement en ligne"
"Console de jeu intégrée 620 jeux rétro Classic Mini HD Prise en charge de la télévision","https://www.bestbuy.ca/fr-ca/produit/19323082","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19323/19323082.jpeg","85.99","0","0","Disponible uniquement en ligne"
"Manette avec fil REMATCH Glow de PDP pour Xbox Series X|S/Xbox One/PC - Android Dreams","https://www.bestbuy.ca/fr-ca/produit/18471771","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18471/18471771.jpg","35.19","4.62","21","Expédition disponible"
"Remis à neuf (Bon état) - Meta Quest 2 - Casque de réalité virtuelle tout-en-un évolué - 128 Go","https://www.bestbuy.ca/fr-ca/produit/18193786","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18193/18193786.jpeg","329.99","0","0","Disponible uniquement en ligne"
"Casque de jeu sans fil Stealth 600P de 3e génération de Turtle Beach pour PS5/PS4 - Noir","https://www.bestbuy.ca/fr-ca/produit/17919851","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17919/17919851.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17919/17919851.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17919/17919852.jpg","110.59","4.44","171","Expédition disponible"
"Meta Quest 2 - Casque de réalité virtuelle tout-en-un avancé - 128 Go","https://www.bestbuy.ca/fr-ca/produit/17726578","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17726/17726578.jpeg","599","5","1","Disponible uniquement en ligne"
"Écouteurs boutons sans fil PlayStation PULSE Explore - Blanc","https://www.bestbuy.ca/fr-ca/produit/17631750","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17631/17631750.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/176/17631/17631750.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/189/18933/18933212.jpg","270.19","1.8","5","Expédition disponible"
"(BOÎTE OUVERTE) console Arctis 3 de SteelSeries - Casque de jeu stéréo avec fil - Blanc","https://www.bestbuy.ca/fr-ca/produit/16341007","https://multimedia.bbycastatic.ca/multimedia/products/250x250/163/16341/16341007.png","69.95","0","0","Disponible uniquement en ligne"
"Câble USB-C de 5 m (16,4 pi) d'Insignia pour casque de RV Quest de Meta - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/15101850","https://multimedia.bbycastatic.ca/multimedia/products/250x250/151/15101/15101850.jpg","79.99","4.31","429","Expédition disponible"
"Luigi's Mansion 3 (Switch)","https://www.bestbuy.ca/fr-ca/produit/12601645","https://multimedia.bbycastatic.ca/multimedia/products/250x250/126/12601/12601645.jpg","84.99","4.82","7106","Expédition disponible"
"Just Dance 2026 édition limitée (Switch)","https://www.bestbuy.ca/fr-ca/produit/19411072","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19411/19411072.jpg","64.99","0","0","Disponible en livraison différée"
"Étui de transport compact de Meta pour Quest 3/3S","https://www.bestbuy.ca/fr-ca/produit/18340583","https://multimedia.bbycastatic.ca/multimedia/products/250x250/183/18340/18340583.jpg","69.99","4.64","105","Expédition disponible"
"Remis à neuf (Bon état) - manette sans fil Xbox - Electric Volt","https://www.bestbuy.ca/fr-ca/produit/17611130","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17611/17611130.jpeg","59.99","0","0","Disponible uniquement en ligne"
"Manette sans fil en ligne personnalisée Pro noir/rouge compatible avec le design unique exclusif PS5","https://www.bestbuy.ca/fr-ca/produit/17341582","https://multimedia.bbycastatic.ca/multimedia/products/250x250/173/17341/17341582.jpeg","195.99","0","0","Disponible uniquement en ligne"
"MOZA R9 V2 base de roue à entraînement direct noire","https://www.bestbuy.ca/fr-ca/produit/17211948","https://multimedia.bbycastatic.ca/multimedia/products/250x250/172/17211/17211948.png","522.57","5","1","Disponible uniquement en ligne"
"Casque de jeu avec micro pour Xbox One, PS5, PS4, PC, Nintendo Switch playstation 5 - Écouteurs stéréo basses - 3,5 mm - Casque d'écoute léger avec lampe DEL, commande de volume, suppression du bruit","https://www.bestbuy.ca/fr-ca/produit/14695257","https://multimedia.bbycastatic.ca/multimedia/products/250x250/146/14695/14695257.jpg","15.99","2","1","Disponible uniquement en ligne"
"Mario Tennis Aces (Switch)","https://www.bestbuy.ca/fr-ca/produit/12507549","https://multimedia.bbycastatic.ca/multimedia/products/250x250/125/12507/12507549.jpg","79.95","4.59","3417","Stocks épuisés dans les magasins à proximité"
"NHL 26 édition de luxe (Xbox Series X|S) - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/19445919","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19445/19445919.jpg","129.99","5","2","Disponible uniquement en ligne"
"Cooling Stand & Charger Station for PS5/Slim/Pro Console and Controller, RGB Multi-Device Charging Dock for PlayStation 5 Portal with 3 Speed Fan System, Accessories Headset Holder","https://www.bestbuy.ca/fr-ca/produit/19438718","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19438/19438718.jpeg","129.9","0","0","Disponible uniquement en ligne"
"Astro Bot [PlayStation 5]","https://www.bestbuy.ca/fr-ca/produit/19384070","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19384/19384070.jpeg","107.97","0","0","Disponible uniquement en ligne"
"Death Stranding 2: On the Beach (PS5)","https://www.bestbuy.ca/fr-ca/produit/19215836","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19215/19215836.jpg","89.99","4.33","3","Expédition disponible"
"Édition de collection Tony Hawk's Pro Skater 3 + 4 (PS5)","https://www.bestbuy.ca/fr-ca/produit/19204014","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19204/19204014.jpg","189.99","0","0","Stocks épuisés dans les magasins à proximité"
"Remis à neuf (bon état) - Console Nintendo Switch - Modèle OLED avec Joy-Con blanche (version japonaise)","https://www.bestbuy.ca/fr-ca/produit/19187748","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19187/19187748.jpeg","449.99","0","0","Disponible uniquement en ligne"
"Serre-tête avec batterie pour casque de réalité virtuelle, ajustable et avec écran DEL","https://www.bestbuy.ca/fr-ca/produit/18599614","https://multimedia.bbycastatic.ca/multimedia/products/250x250/185/18599/18599614.png","89.99","4","6","Disponible uniquement en ligne"
"Boîte ouverte - volant de course T128 de Thrustmaster et pédales magnétiques pour PS5/PS4/PC","https://www.bestbuy.ca/fr-ca/produit/17943256","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17943/17943256.jpeg","229.99","0","0","Disponible uniquement en ligne"
"Casque jeu sans fil Stealth 500X Turtle Beach pour Xbox Series X|S/Xbox One - Noir","https://www.bestbuy.ca/fr-ca/produit/17919850","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17919/17919850.jpg","100.59","4.56","253","Expédition disponible"
"Nintendo Switch Lite (Corail)","https://www.bestbuy.ca/fr-ca/produit/17684248","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17684/17684248.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/176/17684/17684248.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/176/17684/17684246.jpeg","394.99","0","0","Disponible uniquement en ligne"
"Manette sans fil Xbox Elite Series 2 Core Reconditionné (bon état) pour Xbox Series X|S/Xbox One - Blanc","https://www.bestbuy.ca/fr-ca/produit/17383348","https://multimedia.bbycastatic.ca/multimedia/products/250x250/173/17383/17383348.jpeg","114.37","0","0","Disponible uniquement en ligne"
"Boîte Ouverte - PlayStation VR2","https://www.bestbuy.ca/fr-ca/produit/16998312","https://multimedia.bbycastatic.ca/multimedia/products/250x250/169/16998/16998312.jpeg","455.99","0","0","Disponible uniquement en ligne"
"Sonic Frontiers (PS5)","https://www.bestbuy.ca/fr-ca/produit/16471109","https://multimedia.bbycastatic.ca/multimedia/products/250x250/164/16471/16471109.jpg","59.99","4.59","627","Expédition disponible"
"Hogwarts Legacy (Switch)","https://www.bestbuy.ca/fr-ca/produit/16016424","https://multimedia.bbycastatic.ca/multimedia/products/250x250/160/16016/16016424.jpg","69.99","4.75","4","Stocks épuisés dans les magasins à proximité"
"Hogwarts Legacy (PS5)","https://www.bestbuy.ca/fr-ca/produit/16016421","https://multimedia.bbycastatic.ca/multimedia/products/250x250/160/16016/16016421.jpg","49.99","4.75","8","Stocks épuisés dans les magasins à proximité"
"Manette gauche Joy-Con pour Nintendo Switch - Bleu néon","https://www.bestbuy.ca/fr-ca/produit/15045534","https://multimedia.bbycastatic.ca/multimedia/products/250x250/150/15045/15045534.jpg","55.19","4.71","542","Stocks épuisés dans les magasins à proximité"
"Trousse de jeu et de recharge pour Xbox","https://www.bestbuy.ca/fr-ca/produit/14965963","https://multimedia.bbycastatic.ca/multimedia/products/250x250/149/14965/14965963.jpg","29.99","4.59","2561","Expédition disponible"
"2 manette de jeu sans fil Pro manette Gamepad Joypad Remote pour la version console Nintendo Switch","https://www.bestbuy.ca/fr-ca/produit/14389133","https://multimedia.bbycastatic.ca/multimedia/products/250x250/143/14389/14389133.jpeg","57.95","0","0","Disponible uniquement en ligne"
"Kirby Air Riders (Switch 2)","https://www.bestbuy.ca/fr-ca/produit/19430933","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19430/19430933.jpg","99.99","0","0","Disponible en livraison différée"
"Trak Racer - Simulateur de course TR160 V5 - Noir","https://www.bestbuy.ca/fr-ca/produit/19363198","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19363/19363198.jpeg","844.1","0","0","Disponible uniquement en ligne"
"Indiana Jones et le Cercle ancien (PS5)","https://www.bestbuy.ca/fr-ca/produit/19266807","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19266/19266807.jpg","89.99","5","1","Stocks épuisés en ligne"
"Télécommande Wii, manette Wii Motion Plus pour Nintendo Wii et Wii U, avec étui en silicone","https://www.bestbuy.ca/fr-ca/produit/18890316","https://multimedia.bbycastatic.ca/multimedia/products/250x250/188/18890/18890316.jpeg","29.99","0","0","Disponible uniquement en ligne"
"Nintendo Switch Lite -- Turquoise -- nouveau","https://www.bestbuy.ca/fr-ca/produit/17491510","https://multimedia.bbycastatic.ca/multimedia/products/250x250/174/17491/17491510.jpeg","259.99","0","0","Disponible uniquement en ligne"
"Casque de réalité virtuelle Oculus Quest 2 de 128 Go avec manettes Touch - Boîte ouverte","https://www.bestbuy.ca/fr-ca/produit/16109968","https://multimedia.bbycastatic.ca/multimedia/products/250x250/161/16109/16109968.jpeg","479.99","4.26","368","Disponible uniquement en ligne"
